"ALTITUDE","MEAN_ANNUAL_AIR_TEMP","MEAN_MONTHLY_MAX_TEMP","MEAN_MONTHLY_MIN_TEMP","MEAN_ANNUAL_WIND_SPEED","MEAN_CLOUD_COVER","MEAN_ANNUAL_SUNSHINE","MEAN_ANNUAL_RAINFALL","MAX_MONTHLY_WIND_SPEED","MAX_AIR_TEMP","MAX_WIND_SPEED","MAX_RAINFALL","MIN_AIR_TEMP","MEAN_RANGE_AIR_TEMP"
539.434401563602,8.12014041454531,12.4010531090898,4.17915751272812,2,66.1978937818203,466.998131189855,1007.07020727266,2.39929792727344,32.0010531090898,10.4646740645379,46.8056165818125,-15.4229487054516,8.18196580363438
391.548237791285,7.50645099079702,12.0922588110436,3.12322356686927,2,68,489.916829805554,913.438667374197,2.01290198159404,30.606450990797,18.8393127959463,42.987098018406,-16.2561332625803,8.9677450460149
642.116066621616,7.3924918175675,12.2245737871621,3.29624590878375,1.32081969594583,63.6791803040542,1725.78508618241,1083.56655756757,2.32081969594583,31.3962459087838,25.601114151617,47.2457378716208,-16.7679180304054,8.86040984797291
699.742212422192,7.57419129423797,12.0548322692513,3.66129193268716,2.32258386537433,64.2903354614973,1815.99970052019,1068.35463261604,3,30.858057109639,35.4423087790658,49.7419129423797,-15.958057109639,8.39354033656418
653.374111795798,7.54601061539725,12.4036790512968,3.37300530769862,1.57668435899541,63.4233156410046,1771.07313154219,1085.61347487196,2.57668435899541,31.4730053076986,28.356145387356,49.0367905129679,-16.7423315641005,8.9883421794977
12.4935563374311,8.62287865653634,11.8192803358659,5.4650376489386,3,65.8071966413409,1729.13104550168,580.192803358659,3.80719664134085,30.5156820151955,31.2444685805589,32.8071966413409,-12.5241673890501,6.35424268692732
15.5263357786462,8.68226601113565,12.341076166695,5.16464570001699,3,65.2940507777967,1679.94391811034,580.11784766661,3,31.793937100051,28.2059492222033,33.1762031111866,-14.123569533322,7.17643046667799
8.91317586158402,8.39875965516549,12.097519310331,4.94232556649949,2.85891477833502,65,1693.12868177332,582.551937438315,3,31.338604531996,28.387131822668,32.4232556649949,-14.243565911334,7.15519374383148
723.171408024849,7.1156304938253,11.8669557787245,2.57404015194625,2.03244981006719,68.1946988604032,1200.65131695486,1129.51646771142,2.06489962013438,30.873445740738,11.4619761253707,55.9026505697984,-18.3026505697984,9.28967064577155
910.619501192588,4.73459438167047,7.98075662900228,1.98843213433865,3.26918876334094,74.2691887633409,1350.03673929698,1328.45616170764,4,27.1538377526682,31.8460530320182,51.3848674199544,-15.2654056183295,5.94616224733181
846.475673500448,5.48556406358257,9.17914809184149,2.39037604238838,3,72.0320798587054,1489.54589080904,1168.05311095715,3.0160399293527,28.9695241342299,28.0513277739286,50.0481197880581,-15.1048119788058,6.59037604238838
34.5855079013854,8.97409424383659,12.9585507901385,5.19481884876732,3,68.8963769753464,858.46199252515,858.435141079361,4,32.3326450339751,50.7891008285596,37.0518115123268,-12.684456546302,7.76373194137122
10.3464134426322,8.40203772613313,12.0040754522663,4.90407545226626,2.0203772613313,66.0203772613313,860.580379356403,850.10037211189,3.0203772613313,30.6101886306657,41.5128167440834,36.0407545226626,-13.3796227386687,7.1
14.5154573181644,8.42656151363626,12.0531230272725,4.95312302727252,2.26561513636261,66.2656151363626,847.417454494912,863.343217363581,3.26561513636261,30.7328075681813,32.9827792679503,36.5312302727252,-13.1343848636374,7.1
478.398072618991,7.77002409226261,13.1766586359125,3.24668272817507,1,65.5331727182493,1588.99759077374,865.029558878858,2,32.4933654563501,29.6089001755221,43.5995181547478,-18.6199036309496,9.54668272817507
462.972419759259,7.92568950601853,12.6541370361112,3.47431049398147,1.74310493981466,64,1609.10008650925,825.284475300927,2.74310493981466,32.5027580240741,20.3918304567641,38.2568950601853,-19.0375888916664,9.17982654212974
471.96307314001,7.85046158574987,13.1498461380834,3.30030772383325,1,64.9969227616675,1580.95384142501,852.427684899187,2,32.6006154476665,38.2344615994372,41.9907682850026,-18.2981536570005,9.60030772383325
496.051693004556,7.55534762958996,11.95534762959,3.53431376949884,2,68.2620316054672,527.987940457584,743.327990940772,3,31.3763814896811,35.3309794229252,37.1586455963552,-17.4734401811846,8.42103386009112
493.90515743522,7.74853583083022,12.1485358308302,3.77043268212583,2,65.6861889222637,549.047969663351,771.232953342143,3,31.5266389795346,30.1714231520527,38.8758740518242,-16.9153409331571,8.3781031487044
496.71057573054,7.49604818425141,11.8960481842514,3.46183666964062,2,69.0526908766478,521.523528849121,734.762515502982,3,31.3302596988622,36.9147139527336,36.6315394155681,-17.6447496899404,8.4342115146108
402.620932809077,8.37620932809077,12.7524186561815,4.21431399213616,2,67.8568600786384,1054.49190051879,735.705802359153,2.38104664045386,32.1191513044992,29.9201598182809,35.3810466404539,-15.8762093280908,8.53810466404539
411.155929991975,8.83635612570215,13.2883052506018,4.78440700080246,2,67.4415262530092,957.345851079818,735.739015116356,2.51949124899693,32.175338623696,19.9826628850609,39.8440700080246,-14.6545754971914,8.45584737469908
448.260151227005,7.57610691036098,12.3532748372527,2.92177105657756,2,66.923893089639,923.515670118088,699.401754882419,3,31.2293817476137,10.9157241980387,35.076106910361,-19.4184044316644,9.43150378067512
394.501811000286,8.41468339280691,12.5646632705815,5.02646230261307,2.35296484967694,70.3824121241923,1402.85276362742,1248.58773815678,2.35296484967694,31.6940703006461,24.7920393066894,46.9411054509692,-12.5647035150323,7.50584921045229
235.276334146503,9.5896561072208,14.8896561072208,5.775859731948,1.55171946389601,65.896561072208,1507.09573389063,1247.20714894962,2.10343892779201,33.9586244288832,6.30127734532487,53.75859731948,-12.4793122144416,9.0689683216624
230.616086350521,9.58042789376341,14.8804278937634,5.79893026559148,1.59786053118296,65.8042789376341,1514.96509118719,1244.71553131612,2.19572106236592,33.9217115750536,6.41757471895261,53.9893026559148,-12.4608557875268,9.04128368129022
305.294387196423,8.4653126563644,12.6722501250915,4.45143771891017,3,57.2774987490848,1603.75125562912,653.878139072796,3,32.6277498749085,26.7432673059074,40.7918759381864,-17.7791875938186,8.21387493745424
331.34901648527,8.1108497252455,12.7555928963935,3.8884781396715,2.444071036065,62.55928963935,1586.09841522621,672.56601099018,2.444071036065,32.933557378361,22.386797801964,38.77628414426,-17.9667786891805,8.8115218603285
300.614432512317,8.4053132373374,12.6242505898699,4.36743853227235,3,57.7574941013008,1601.59127654415,648.478191360366,3,32.6757494101301,28.8937725977905,40.4318794240244,-17.7431879424024,8.23787470506504
1632.71007132391,3.08271908969618,6.04963145381771,0.84097236553713,4,68.7481572690886,1667.6986073358,1814.47624829947,5.58271908969618,23.2079033627873,47.3755528192734,67.9209663721267,-17.6093775475165,5.60864045515191
1623.96234593401,2.85663597839884,6.25476707750931,0.690660364699454,3.60373780177906,67,1688.09344504448,1645.13054701407,4.60373780177906,24.1869176937733,36.4083962515928,65.659804828465,-18.3622426810674,6.05850487928838
1727.49462352972,2.80557127622887,5.88334276573732,0.735350085476024,4,67.9167138286866,1682.1102936361,1841.3595862058,5.30557127622887,23.0138998933602,47.624985851394,69.8610010663979,-18.0805288304109,5.74721436188556
189.126163511537,9.44059314194601,14.2312084460165,5.45621952707879,1.44740950394331,65.9502769487296,201.262131556075,1026.41150937659,2.46471398192994,33.8656042230083,27.0217669933317,48.4013522084185,-12.4969456417719,8.75936253380496
182.341864756076,9.67057418865152,14.6094019320561,5.61880386411212,1,64.8705741886515,202.153728656921,990.55072180694,2,33.9835167697864,24.3711400752655,44.0940193205606,-12.12710517745,8.99059806794394
155.099865098484,9.97416779084597,14.583888139436,5.91611186056398,1.58055930281989,63.8388813943602,232.687376149759,885.018631288083,2,33.983888139436,17.4877588730382,42.0972034859005,-12.0483355816919,8.66777627887204
412.242929347325,7.27226132536307,11.6520316093694,3.0924910413567,2,66.2659009466879,1484.47968390631,602.76324544102,2.73409905331209,31.0786217040382,26.7378386527071,35.7340990533121,-17.8265900946688,8.63295047334395
414.10220374167,7.83806177601218,12.3545375704765,3.59374457970262,2,66,1509.24256453799,640.511018708348,2.27841401845217,31.7545375704765,15.95988558171,36,-17.9443171963096,8.78863439261913
413.736880781129,7.80413892967626,12.3127863749862,3.56504063280299,2,66,1508.5105387548,638.684403905645,2.30450851563364,31.7127863749862,16.3663584643711,36,-17.9390982968733,8.77819659374654
445.889218626544,7.01634330034722,11.455124400463,2.72382256693672,2,69.0747926658951,490.038266398345,864.096933701774,2.53739633294754,30.1163433003472,12.050468376944,41.3878110011574,-17.8047097322531,8.73130183352623
550.155597837642,6.93032704610378,11.2303270461038,2.8404360614717,2,67.7978196926415,493.504530649635,803.281467387453,2.44945492316037,30.4157085998915,7.30005243711135,37.2472746158019,-18.0539643540047,8.38989098463207
491.50912914332,7.53407657125499,11.896348342672,3.52089188550599,2,64.3955405724701,550.335931956797,822,3,31.007707199757,15.2856963620308,41.24543542834,-17.107303314656,8.375456457166
254.83504062891,10.2939225494862,14.5982635855675,5.69392254948616,1,65.9739537835121,449.755270960546,950.105746567249,1.00868207216263,33.4,15.4112906866459,43.9392254948616,-12.2069456577301,8.80434103608131
282.546133545227,8.82423110757954,13.2794449331705,4.56901728198864,1.86196543602273,72.48161979625,433.414402012644,866.9632395925,2.86196543602273,32.1932483895682,8.32330803015991,39.5858963080682,-15.1549135900568,8.69662419478409
230.886495693121,9.17387464109343,14.0590997128747,4.57387464109343,1,65.5567521534394,356.229007663265,824.989230619045,2,33.4,41.7861758036842,35.2954985643737,-14.1079259331571,9.47045014356263
3.44315051939338,8.20369292099494,11.8073858419899,4.80738584198989,3,67,1626.03692920995,625.70165498904,3,30.6073858419899,29.170165498904,32.8892123701517,-14.0482991060708,7
8.20122704142705,8.49721297379583,12.6916389213875,4.65139351310208,2.25696756551042,58.8266432206146,1660.92252442101,616.826643220615,3,32.2346713558771,45.9327004693718,31.5139351310208,-14.6944259475917,8.04024540828541
29.1152836319525,8.28424285042565,12.1369714017026,4.54727144872304,3,66.1575714957435,1622.63028598297,614.048429444665,3,31.2739428034052,29.0157571495743,32.1575714957435,-15.1951570555335,7.58969995297957
134.824593124678,9.0086692904355,13.7260078713065,4.8086692904355,1.30443569854833,66.0443569854833,1301.48186364048,675.997978933388,2,33.352015742613,25.8106159239831,36.086692904355,-15.1046378052095,8.917338580871
168.907927200198,8.65653772749938,12.8848065912491,4.45653772749938,2,67.9788204624783,1352.2366522376,661.434622725006,2,32.4586556812515,49.1587189457824,32.5653772749938,-14.9611413674895,8.42826886374969
161.903921964811,9.48252494675107,13.714272452076,5.41902993610129,2,69.5873752662446,1344.68902166449,656.587375266245,2,32.9872824307764,47.233940057927,32.6349501064979,-14.3286377396202,8.29524251597468
47.4182101925835,9.60484824839514,13.4048482483951,5.8,3,66,1650.80607006419,576.59400796541,3,33.7096964967903,27.4951517516049,36,-13.733937738766,7.60484824839514
42.1005621599033,9.64916198200081,13.4491619820008,5.8,3,66,1649.03352071997,563.743025219766,3,33.7983239640016,27.4508380179992,36,-14.0441338740056,7.64916198200081
56.8293708558194,9.07023774865083,13.2234125828836,5.09365033153444,2.4113752762787,67.7658741711639,1662.1838697507,557.398134669755,3,33.5234125828836,25.4986759393476,37.1772494474426,-15.4658741711639,8.07089977897704
651.876189919189,6.22742860484868,10.2,2.91238100808114,2.42476201616228,67.5752379838377,1174.70411521619,1117.47809378989,3.42476201616228,29.4026665886864,15.9475351731964,43.8761899191886,-15.0681901531294,7.28761899191886
632.168311510235,6.10544545142911,10.1158415575512,2.56881168163382,2.57920778775588,69.5247532734647,1290.18543974188,1171.85645519989,3.57920778775588,29.0420792212244,23.8307726417247,46.0495065469295,-15.3777233975474,7.58910909714177
657.202790468466,6.49794376678765,10.4203734752722,3.12654217490926,2.87757029151544,67.1224297084846,1229.04495199927,1111.71401591878,3.75514058303088,29.2448594169691,8.71845336654692,42.8364456272684,-14.0121485424228,7.29383130036294
156.854306162102,8.83994060466066,13.0349851511652,4.74489605815616,2,68.6005939533934,1511.5450998845,607.300296976697,2.65014848834835,32.7349851511652,25.3451930348529,35.6997030233033,-15.6501484883483,8.29008909300901
169.810931164073,9.16848852734547,13.8432793492218,4.87479082187638,2,64.3781376718543,1512.18070171098,559.277193156071,2.06302294530906,32.9810931164073,40.1555192637228,32.1890688359272,-15.3441160617163,8.87479082187638
158.441631450318,8.77131973791402,13.4992381653981,4.5,2,68.5736052417196,1472.18530221353,588.030473384075,2.28680262085982,33.2705579033121,18.4540669948561,35,-17.1411158066243,8.99923816539813
301.899115332402,8.58037294049282,13.2246712928871,4.25252211668994,2,70.031795309158,1371.98685171548,801.904614072526,2,32.7392541190144,48.4210363061853,37.7214917619713,-15.5899115332402,8.97214917619713
337.012372258585,8.11684106877074,12.6168410687707,3.76403422397561,2,70.6964791356586,1373.9160184737,779.617505854927,2.47193155204877,32.6752616031561,32.9498398296802,40.3035208643414,-17.5438631040975,8.9
276.098537662067,9.41720809957478,13.6778650173219,5.25655118182767,2,66.8197075324133,1385.32773904782,788.803284588736,2,33.1598357705632,46.4089249199372,37,-13.3090326190228,8.42131383549422
811.391344337491,5.77822609941941,9.70147112247068,2.20332071757875,2.48339641210623,68.3837748847436,1536.92601619568,945.756623271154,3.48339641210623,28.8630936339963,26.9103406253736,47.2177390058059,-17.6881882521557,7.49815040489193
903.114646336995,5.01870293789543,8.27805440684315,2.27805440684315,3.59351468947716,72,1533.38389550033,1054.6033514319,4.59351468947716,27.0780544068431,32.845627854229,47.6907943473198,-15.8471338415751,6
848.575373291969,5.43296175077558,9.07709654308855,2.36648087538779,3,72,1490.32404376939,1147.45275104791,3.11173041537404,28.7653661277145,28.1899417061359,50.6703824922442,-15.2564225815237,6.53296175077558
157.831191650126,9.09651594152674,12.897096617939,5.36279549058527,2.33139774529263,68.0058067641221,1382.62795490585,819.395272150636,2.66279549058527,32.1651181962341,39.2714661341998,39.3372045094147,-13.9092908225954,7.53430112735368
107.275341318687,10.1671104191337,13.7892586826114,6.55234491014853,2.92617245507427,66.2214826347772,1394.52344910149,800.362481437624,3.85234491014853,32.6409379640594,30.2231406530507,38.1476550898515,-11.0543722156435,7.23691377246287
199.87558681774,9.98006259389222,14.9901095393114,5.34752738482785,1.07496087881736,67.1499217576347,1391.50471285019,858.676212756662,2,33.7500782423653,35.6707142843607,41.8500782423653,-13.742425669753,9.64258215448353
627.118127058959,6.71968784315977,10.1669386667432,3.76849945094436,2.96062431368046,68.9606243136805,1387.8432094173,840.96062431368,3.96062431368046,28.582688941271,28.9628730469855,39.1181270589586,-13.7653778825421,6.39843921579886
627.862971731694,6.84382862194907,10.5890173146268,3.56987420488149,2.71234275610186,68.7123427561019,1418.38184099947,840.712342756102,3.71234275610186,29.1040802121861,26.2065893882511,39.8629717316944,-14.8081604243722,7.01914310974535
594.783613573061,6.65191584115382,10.7250940650003,3.1749059349997,2.51915841153823,69.9616831769235,1370.97896028846,803.975197688444,3.03831682307646,29.9425247653853,39.3104913262714,39,-16.3888812130783,7.55018813000061
44.9933682903647,10.3000828963704,14.1001657927409,6.69983420725912,2,66.9983420725912,1394.00248689111,700.033158548176,2.99917103629559,33.3996684145182,35.4097118820806,35,-10.8996684145182,7.40033158548176
44.7462086593732,10.2707163837738,14.0765731070191,6.6648596605286,2,67,1394.19522410817,701.015165362507,3,33.3746208659373,35.3180954733911,35,-10.9663761967793,7.41171344649047
